ELEM_POINT_ID,CODE,NOM,GENRE,GENRE_DESC,CATEGORIE,CATEGORIE_DESC,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,CODE_PARENT,CODE_PARENT_DESC,ADR_SECTEUR,BIEN_REFERENCE,GENRE_BOTA,ESPECE,VARIETE,STADEDEDEVELOPPEMENT,EQUIPE,REMARQUES,ANNEEDEPLANTATION,RAISONDEPLANTATION,TRAITEMENTCHENILLES,COURRIER,IDENTIFIANTPLU,TYPEIMPLANTATIONPLU,INTITULEPROTECTIONPLU,ANNEEABATTAGE,ESSOUCHEMENT,DIAMETREARBRE,CAUSEABATTAGE,COLLECTIVITE,GeoJSON
20904,ESP25846,ESP25846,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25846,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72201757858708,45.1770982047694]}"
20899,ESP25845,ESP25845,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25845,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72191831950468,45.1771883961188]}"
20895,ESP25844,ESP25844,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25844,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72172162979144,45.1772835172506]}"
17306,ESP25530,ESP25530,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25530,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72248247536113,45.1767311724408]}"
17302,ESP25529,ESP25529,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25529,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72229810001144,45.1768832067899]}"
17220,ESP25348,ESP25348,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25348,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72196629747681,45.1771223466981]}"
17218,ESP25347,ESP25347,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25347,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72194283568557,45.177139744052]}"
17216,ESP25346,ESP25346,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25346,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7217568652306,45.177234610466]}"
17214,ESP25345,ESP25345,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25345,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.721756084797,45.1772181842388]}"
17212,ESP25344,ESP25344,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25344,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72172827385843,45.1772163152565]}"
17195,ESP25336,ESP25336,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25336,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72166556346807,45.1772791156179]}"
17193,ESP25335,ESP25335,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR25335,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72174918405902,45.1773929158674]}"
9877,ESP24675,ESP24675,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR24675,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72229949229277,45.1768723863895]}"
9874,ESP24674,ESP24674,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR24674,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72222832000926,45.176919250108]}"
13691,ESP23639,ESP23639,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR23639,Carpinus,betulus,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72258105972868,45.1766593854082]}"
13686,ESP23638,ESP23638,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1090,Prc Pompidou long voie ferrée,4,AR23638,Fagus,sylvatica,,,,,1987,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.72234448402024,45.1768362580994]}"
5524,ESP11857,ESP11857,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1007,R Marius Riollet cité rouge,5,AR11857,Liriodendron,tulipifera,,Arbre adulte,,,2003,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74844574361786,45.1770253426428]}"
13130,ESP4320,ESP4320,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1007,R Marius Riollet cité rouge,5,AR4320,Liriodendron,tulipifera,,Arbre adulte,,,2003,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74842532519548,45.1771040437636]}"
16780,ESP31157,ESP31157,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31157,Pinus,nigra,Austriaca,Arbre adulte,,,1985,,Basse,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75166780403672,45.1723124899152]}"
27830,ESP30807,ESP30807,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR30807,Acer,campestre,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75095156831185,45.1724791710149]}"
27829,ESP28921,ESP28921,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR28921,Pinus,nigra,Austriaca,Arbre adulte,,,1985,,Basse,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75168868721759,45.1722793589044]}"
13131,ESP23026,ESP23026,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR23026,Acer,campestre,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75094749400319,45.1724604965826]}"
30057,ESP31304,ESP31304,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31304,Chamaecyparis,lawsoniana,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75160748938303,45.1723007331911]}"
30056,ESP31303,ESP31303,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31303,Rhus,typhina,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75120837095707,45.1724176799256]}"
30055,ESP31302,ESP31302,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31302,Rhus,typhina,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75116993472811,45.1724305319176]}"
30054,ESP31301,ESP31301,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31301,Rhus,typhina,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75113324147817,45.1724427142034]}"
30053,ESP31300,ESP31300,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31300,Rhus,typhina,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75110715675836,45.1724540137844]}"
30052,ESP31299,ESP31299,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR31299,Rhus,typhina,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75108655520559,45.1724501140354]}"
20415,ESP20287,ESP20287,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR20287,Koelreuteria,paniculata,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75157735392905,45.1723244943402]}"
9321,ESP13732,ESP13732,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR13732,Acer,campestre,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75096525782456,45.1724885670155]}"
5526,ESP11858,ESP11858,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR11858,Pinus,nigra,Austriaca,Arbre adulte,,,1985,,Basse,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75165219478833,45.1722881655678]}"
16779,ESP6309,ESP6309,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR6309,Chamaecyparis,lawsoniana,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75106021357549,45.1724651671815]}"
9320,ESP4933,ESP4933,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR4933,Chamaecyparis,lawsoniana,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7510217322154,45.1724749392812]}"
5525,ESP3417,ESP3417,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1008,R Robespierre tennis plein air,5,AR3417,Koelreuteria,paniculata,,Arbre adulte,,,1985,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.75154313972783,45.1723288466893]}"
24133,ESP29879,ESP29879,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1009,Av J O caisse d'épargne,5,AR29879,Fraxinus,americana,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74865856136697,45.175443739156]}"
9329,ESP13736,ESP13736,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1009,Av J O caisse d'épargne,5,AR13736,Fraxinus,americana,,Arbre adulte,,,1975,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74841858133138,45.1753920023638]}"
24132,ESP7132,ESP7132,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1009,Av J O caisse d'épargne,5,AR7132,Fraxinus,americana,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74857209370573,45.175428427315]}"
13139,ESP4323,ESP4323,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1009,Av J O caisse d'épargne,5,AR4323,Fraxinus,americana,,Arbre adulte,,,1975,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74848968478513,45.1754112999026]}"
24174,ESP20703,ESP20703,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1010,Biblio Abbaye les Bains,5,AR20703,Prunus,lusitanica,,Arbre adulte,,,1977,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74214929549707,45.1792664035791]}"
16815,ESP19338,ESP19338,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1010,Biblio Abbaye les Bains,5,AR19338,Cercis,siliquastrum,,Arbre adulte,,,1977,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74191465436619,45.1795049191014]}"
1762,ESP16391,ESP16391,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1010,Biblio Abbaye les Bains,5,AR16391,Cercis,siliquastrum,,Arbre adulte,,,1977,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74189307989487,45.1794210702469]}"
24175,ESP8203,ESP8203,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1010,Biblio Abbaye les Bains,5,AR8203,Prunus,lusitanica,,Arbre adulte,,,1977,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74216953536188,45.1792321483994]}"
24226,ESP30332,ESP30332,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1011,Prc Mis stab nord ann vitesse,5,AR30332,Platanus,acerifolia,,Arbre adulte,,,1955,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73769829792654,45.1851969978384]}"
27922,ESP30071,ESP30071,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1011,Prc Mis stab nord ann vitesse,5,AR30071,Fraxinus,excelsior,,Arbre adulte,,,1955,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73824847196255,45.1851081276267]}"
23221,ESP28666,ESP28666,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR28666,Fagus,sylvatica,Pendula,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73317344957463,45.1960691835479]}"
23216,ESP28665,ESP28665,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR28665,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73437568513909,45.1956410056878]}"
23212,ESP28664,ESP28664,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR28664,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73419489023639,45.1962942566755]}"
23217,ESP27614,ESP27614,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27614,Aesculus,hippocastanum,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7339865738705,45.1960532878564]}"
23213,ESP27613,ESP27613,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27613,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73425963207262,45.1962707059004]}"
19510,ESP27577,ESP27577,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27577,Cedrus,atlantica,,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73270376507869,45.1958447849378]}"
19505,ESP27576,ESP27576,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27576,Taxus,baccata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73427508204318,45.1959049186985]}"
4611,ESP27152,ESP27152,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27152,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73265535638285,45.1959471532334]}"
4606,ESP27151,ESP27151,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR27151,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73419199876266,45.1963581022749]}"
12229,ESP25370,ESP25370,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR25370,Thuja,plicata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73347387238404,45.1962368172064]}"
12225,ESP25065,ESP25065,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR25065,Picea,exelsa,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73390557987164,45.1961609662557]}"
19511,ESP24123,ESP24123,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR24123,Acer,platanoides,Schwedleri nigra,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73253869725734,45.1957442415188]}"
19506,ESP24122,ESP24122,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR24122,Taxus,baccata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73417871242383,45.1960059861445]}"
15881,ESP23106,ESP23106,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR23106,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73253482294584,45.195850263255]}"
15879,ESP23105,ESP23105,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR23105,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73351378924502,45.1961242684873]}"
15877,ESP23104,ESP23104,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR23104,Taxus,baccata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73409694201951,45.1961062491568]}"
15875,ESP23103,ESP23103,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR23103,Fagus,sylvatica,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7340482856769,45.196330644164]}"
15873,ESP23102,ESP23102,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR23102,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73413849458136,45.1964405656427]}"
26955,ESP22526,ESP22526,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR22526,Thuja,plicata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73334321336258,45.1962870152934]}"
26950,ESP22525,ESP22525,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR22525,Picea,exelsa,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73392322096228,45.1961269614736]}"
822,ESP21960,ESP21960,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR21960,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73260613552472,45.1958653823855]}"
818,ESP21959,ESP21959,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR21959,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73347768281428,45.1960730026742]}"
23220,ESP18890,ESP18890,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18890,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73364539003471,45.1962143508547]}"
23218,ESP18649,ESP18649,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18649,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73315294785333,45.1959077714291]}"
23215,ESP18648,ESP18648,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18648,Acer,pseudoplatanus,,Arbre vieillissant,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73438078411227,45.1956212347621]}"
19512,ESP18564,ESP18564,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18564,Pinus,nigra,Austriaca,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73267100747295,45.1959621853278]}"
19509,ESP18563,ESP18563,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18563,Picea,orientalis,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73360462470518,45.1961245968334]}"
19507,ESP18562,ESP18562,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18562,Picea,orientalis,,Arbre adulte,,,1960,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73433920474,45.1956681943318]}"
12231,ESP18217,ESP18217,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18217,Davidia,involucrata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73299363107215,45.196109410987]}"
12230,ESP18216,ESP18216,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1033,Parc 1 Michalon centre,2,AR18216,Thuja,plicata,,Arbre adulte,,,1960,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73335926477211,45.1961498407917]}"
27574,ESP27770,ESP27770,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR27770,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74287189289947,45.1717487358861]}"
9059,ESP25866,ESP25866,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR25866,Acer,cappadocicum,,Arbre jeune,,,2007,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74281883721821,45.1718596922671]}"
12877,ESP31121,ESP31121,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR31121,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74277596884785,45.1717467201352]}"
20155,ESP24950,ESP24950,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR24950,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74254110294473,45.172223977943]}"
5244,ESP27095,ESP27095,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR27095,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74258741970601,45.1723249592013]}"
16509,ESP6236,ESP6236,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR6236,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74253357772973,45.1724366932745]}"
1464,ESP9171,ESP9171,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR9171,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74246818667697,45.1723711264894]}"
1465,ESP15826,ESP15826,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR15826,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74276479329991,45.1719682074445]}"
27575,ESP9070,ESP9070,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1057,R Kaunas P Cocat à Manteyer,5,AR9070,Acer,cappadocicum,,Arbre jeune,,,2002,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.74264130071218,45.172027240555]}"
